순위,mean,ISBN,상품명,저자,출판사,설명,관리분류,top_topic,topic_dist,topic_words,topic_dict,IMAGE,판매가
52.0,31.2,9791162242742,리팩터링 2판,마틴 파울러/개앞맵시/남기혁,한빛미디어,개발자 선택 프로그램 가치 코드 관리 기술 마틴 파울러 리 팩터링 지난 세계 프로그래머 리 팩터링 교본 리팩토링 기존 코드 디자인 개선 소프트웨어 유지 관리 능력 향상 기존 코드 이해 데 도움 리 팩터링 프로그래밍 환경 변화 대거 반영 리 팩터링 카탈로그 자바스크립트 코드 제시 리 팩터링 원칙 클래스 리 팩터링 방법 데이터 조직 조건 로직 간소화 방법 또한 언어 리 팩터링 성공 수행 실질 방법,IT 모바일,23.0,"[(23, 0.48416388034820557), (7, 0.22220903635025024), (12, 0.20587846636772156), (0, 0.03766505420207977)]",변화 방법 미래 제시 기술,"{23: 0.48416388034820557, 7: 0.22220903635025024, 12: 0.20587846636772156, 0: 0.03766505420207977}",https://shopping-phinf.pstatic.net/main_3247014/32470145821.20230101101524.jpg,"31,500원"
31.0,21.8,9791162243077,이것이 취업을 위한 코딩 테스트다 with 파이썬,나동빈,한빛미디어,취준생 라면 입사 카카오 삼성 전자 네이버 라인 취업 성공 열쇠 알고리즘 인터뷰 취준생 라면 카카오 라인 전자 코딩 테스트 알고리즘 대회 기출 엄선 수록 최근 코딩 테스트 기출 분석 반드시 알고리즘 정리 핵심 알고리즘 이론 설명 관련 실전 풀이 출제 유형 분석 이론 설명 기출 풀이 코딩 테스트 대비 코딩 테스트 주로 선택 파이썬 기반 설명 파이썬 코드 외 자바 코드 추가 제공,IT 모바일,7.0,"[(7, 0.5559934377670288), (12, 0.21500244736671448), (14, 0.09907650202512741), (15, 0.041040342301130295)]",지능 기술 인공 데이터 버스,"{7: 0.5559934377670288, 12: 0.21500244736671448, 14: 0.09907650202512741, 15: 0.041040342301130295}",https://shopping-phinf.pstatic.net/main_3244123/32441237189.20221019142334.jpg,"30,600원"
15.0,15.8,9791162243091,혼자 공부하는 컴퓨터 구조+운영체제,강민철,한빛미디어,혼자 해도 과외 듯 지식 입문 독학 컴퓨터 구조 운영체제 입문 꼭 내용 제대로 학습 구성 뭘 입문 자의 마음 십분 공감 과외 선생님 핵심 내용 컴 터 구조 컴퓨터 부품 부품 역할 또한 컴퓨터 내부 구조 이해 컴퓨터 명령어 처리 학습 운영체제 운영체제 필요성 뒤 앞서 컴퓨터 부품 운영체제 사용 전체 과정,IT 모바일,12.0,"[(12, 0.6446097493171692), (7, 0.13381002843379974), (15, 0.12184889614582062), (3, 0.04598149284720421)]",설명 학습 내용 구성 이해,"{12: 0.6446097493171692, 7: 0.13381002843379974, 15: 0.12184889614582062, 3: 0.04598149284720421}",https://shopping-phinf.pstatic.net/main_3382462/33824626625.20221019135120.jpg,"25,200원"
4.0,7.1,9791162243664,혼자 공부하는 머신러닝+딥러닝,박해선,한빛미디어,혼자 해도 과외 듯 인공 지능 수식 이론 무장 머신 러닝 딥 러닝 독학 입문 꼭 내용 제대로 학습 구성 구글 머신 러닝 전문가 활동 여러 차례 입 문자 머신 러닝 딥 러닝 스터디 집필 경험 학습 입문 자의 이해 과외 선생님 핵심 내용 컴퓨터 앞 코딩 확인 풀다 그간 머신 러닝 딥 러닝 개념 스스로 베타 리더 입문 베타 리딩 과정 입문 난이도 분량 학습 요소 고민 반영 용어 개념 설명,IT 모바일,12.0,"[(12, 0.4590827226638794), (7, 0.291415810585022), (15, 0.17319896817207336), (3, 0.028798269107937813)]",설명 학습 내용 구성 이해,"{12: 0.4590827226638794, 7: 0.291415810585022, 15: 0.17319896817207336, 3: 0.028798269107937813}",https://shopping-phinf.pstatic.net/main_3246407/32464073844.20221019120830.jpg,"23,400원"
33.0,35.2,9791162244739,혼자 공부하는 SQL,우재남,한빛미디어,혼자 해도 과외 듯 데이터베이스 지원 사전 지식 입문 꼭 내용 제대로 학습 구성 학습 입문 자의 마음 과외 선생님 핵심 내용,IT 모바일,12.0,"[(12, 0.7591488361358643), (21, 0.08792555332183838), (13, 0.04814257472753525), (15, 0.02034597471356392)]",설명 학습 내용 구성 이해,"{12: 0.7591488361358643, 21: 0.08792555332183838, 13: 0.04814257472753525, 15: 0.02034597471356392}",https://shopping-phinf.pstatic.net/main_3247767/32477674953.20221019143351.jpg,"21,600원"
37.0,46.5,9791162244777,네이버 블로그로 돈 벌기,김동석,한빛미디어,네이버 블로그 상위 탑 블로거 블로그 수익 전략 퇴사 경제 자유 획득 네이버 블로그 운영 사람 라면 블로그 수익 창 출하 블로그 무조건 네이버 블로그 단기간 수익 창 출하 효율 최적화 수익 확장 선 체험 참여 원고 대행 블로그 대여 수익 전략 구사해 네이버 블로그 처음 운영 거나 성장 정체 블로그 운영자 네이버 블로그 상위 탑 블로거 블로그 운영 전략 실전 수익 노하우 전달,IT 모바일,14.0,"[(14, 0.6998777985572815), (15, 0.11377587169408798), (22, 0.053482212126255035), (11, 0.05329907685518265)]",기업 전략 회사 블로그 공개,"{14: 0.6998777985572815, 15: 0.11377587169408798, 22: 0.053482212126255035, 11: 0.05329907685518265}",https://shopping-phinf.pstatic.net/main_3249072/32490729895.20221019144959.jpg,"14,400원"
22.0,21.2,9791162244968,1학년 한글 떼기,김희선/하유정,한빛에듀,한글 제대로 적기 한글 전혀 아이 정도 제대로 완성 친구 현직 초등학교 선생님 현장 직접 효과 방법 그대로 진짜 우리말 낱자 소리 글자 조합 글자 계단 차근차근 선생님 성취 한글 공부 가치,유아,12.0,"[(12, 0.3960532248020172), (2, 0.24181145429611206), (15, 0.10567441582679749), (23, 0.06815609335899353)]",설명 학습 내용 구성 이해,"{12: 0.3960532248020172, 2: 0.24181145429611206, 15: 0.10567441582679749, 23: 0.06815609335899353}",https://shopping-phinf.pstatic.net/main_3247867/32478677618.20221019135007.jpg,"10,800원"
19.0,16.3,9791162245101,맛있는 디자인 포토샵&일러스트레이터 CC 2022,박정아/윤이사라,한빛미디어,포토샵 일러스트레이터 제대로 레시피 한번 그래픽 입문 그래픽 디자인 꼭 포토샵 일러스트레이터 한번 핵심 부담 학습 따로따로 프로그램 더욱 효과 최신 버전 대응 기능 기능 데 최적화 실무 예제 기초 핵심 기능 더욱 학습 기본 기능 활용 마스터 단계 학습 방법 기능 실습 한눈 실습 실무 실습 구성은 포토샵 일러스트레이터 제대로,IT 모바일,12.0,"[(12, 0.9374290108680725), (15, 0.010431330651044846), (23, 0.005405791569501162), (21, 0.004470669664442539)]",설명 학습 내용 구성 이해,"{12: 0.9374290108680725, 15: 0.010431330651044846, 23: 0.005405791569501162, 21: 0.004470669664442539}",https://shopping-phinf.pstatic.net/main_3247360/32473603142.20221019110618.jpg,"19,800원"
62.0,53.0,9791162245149,레트로의 유니티 게임 프로그래밍 에센스,이제민,한빛미디어,로부터 찬사 유니티 강의 레트로 유니티 게임 프로그래밍 에센스 기본 게임 직접 기능 입문 활용 로서 여러분 유니티 엔진 게임 입문 유니티 에디터 실전 게임 개발 전달 요 또한 아주 눈높이 설명 차츰차츰 난도 게임 완성 초보자 완독 데 무리 제공 게임 유니티 게임 개발 데 실무 능력 제대로,IT 모바일,12.0,"[(12, 0.47736597061157227), (31, 0.23766984045505524), (11, 0.07222150266170502), (15, 0.059496037662029266)]",설명 학습 내용 구성 이해,"{12: 0.47736597061157227, 31: 0.23766984045505524, 11: 0.07222150266170502, 15: 0.059496037662029266}",https://shopping-phinf.pstatic.net/main_3246236/32462368743.20221019140437.jpg,"54,000원"
43.0,47.0,9791162245156,맛있는 디자인 프리미어 프로&애프터 이펙트 CC 2022,이수정 /윤성우/심수진/김덕영,한빛미디어,프리미어 프로 애프터 이펙트 제대로 레시피 한번 그래픽 입문 영상 제작 편집 모션 그래픽 꼭 프리미어 프로 애프터 이펙트 한번 핵심 부담 학습 따로따로 효과 최신 버전 대응 기능 또한 전문가 영상 편집 도전 기본 기능 마스터 예제 학습 디자인 스터디 공식 카페 진행 주 온라인 스터디 그룹 학습 커리큘럼 질의 응답 제공 프리미어 프로 애프터 이펙트 더욱 학습,IT 모바일,12.0,"[(12, 0.7546905875205994), (14, 0.18412943184375763), (15, 0.010431330651044846), (23, 0.005405791569501162)]",설명 학습 내용 구성 이해,"{12: 0.7546905875205994, 14: 0.18412943184375763, 15: 0.010431330651044846, 23: 0.005405791569501162}",https://shopping-phinf.pstatic.net/main_3246668/32466689364.20221019135143.jpg,"20,700원"
35.0,44.2,9791162245262,헤드 퍼스트 디자인 패턴,에릭 프리먼/엘리자베스 롭슨/서환수,한빛미디어,유지관리 객체지향 소프트웨어 만들기 헤드 퍼스트 디자인 패턴 이유 재치 구성 헤드 퍼스트 시리즈 패턴 틀 틈 구성 친구 듯 대화 체 방법 해결 연습 마치 게임 퀘스트 해결 듯 해결 학습 내용 머릿속 이유 원스톱 핵심 디자인 패턴 객체지향 디자인 원칙 현장 자주 사용 옵저버 어댑터 패턴 객체지향 패턴 중점 패턴 정의 사용 시기 사용 처 사용 이유 즉시 디자인 적용 방법,IT 모바일,15.0,"[(15, 0.23066513240337372), (31, 0.2219642847776413), (12, 0.1874455213546753), (23, 0.11550518125295639)]",시작 이유 사실 경험 시대,"{15: 0.23066513240337372, 31: 0.2219642847776413, 12: 0.1874455213546753, 23: 0.11550518125295639}",https://shopping-phinf.pstatic.net/main_3247342/32473420628.20221019131233.jpg,"32,400원"
22.0,51.0,9791162245385,도메인 주도 개발 시작하기,최범균,한빛미디어,도메인 주도 설계 입문 도메인 주도 설계 처음 개발자 실제 업무 적용 기본 핵심 개념 구현 학습 구성 도메인 모델 이용 애플리케이션 구현 이해,IT 모바일,12.0,"[(12, 0.41933000087738037), (7, 0.37339097261428833), (23, 0.0934503823518753), (15, 0.02118496038019657)]",설명 학습 내용 구성 이해,"{12: 0.41933000087738037, 7: 0.37339097261428833, 23: 0.0934503823518753, 15: 0.02118496038019657}",https://shopping-phinf.pstatic.net/main_3243631/32436316743.20221019151154.jpg,"25,200원"
41.0,28.7,9791162245552,혼자 공부하는 얄팍한 코딩 지식,고현민,한빛미디어,혼자 해도 과외 듯 지식 입문 독학 지식 입문 꼭 내용 제대로 학습 구성 뭘 입문 자의 마음 십분 공감 과외 선생님 핵심 내용 업계 용어 개발 개발자 이해 개발자 실제 사용 용어 개발자 소통 발판 마련 마지막 여러 개발 용어 바탕 개발자 길,IT 모바일,12.0,"[(12, 0.55621337890625), (7, 0.22220641374588013), (21, 0.09326224774122238), (15, 0.07765071094036102)]",설명 학습 내용 구성 이해,"{12: 0.55621337890625, 7: 0.22220641374588013, 21: 0.09326224774122238, 15: 0.07765071094036102}",https://shopping-phinf.pstatic.net/main_3246708/32467089683.20221019105741.jpg,"16,200원"
22.0,39.5,9791162245569,"일잘러의 비밀, 엑셀 대신 파이썬으로 업무 자동화하기",포스코인재창조원,한빛미디어,거듭 려면 엑셀 대신 파이썬 직장인 날개 달 파이썬 업무 자동화 엑셀 잘만 파이썬 하라 요 엑셀 사무 업무 최적화 프로그램 용량 데이터 처리 거나 반복 업무 자동화 데 한계 파이썬 사용 몇 코드 기존 엑셀 장점 속도 해결 엑셀 업무 파이썬 실행 업무 자동화 실현 방법 안내 파이썬 기초 지식 엑셀 파워포인트 문서 파이썬 자동화 방법 데이터 그래프 시각 웹 롤링 데이터 수집 방법 업무 상황 파이썬 응용 방법 실전 예제 적용 파이썬 처음 직장인 코딩 두려움 업무 자동화 걸음,IT 모바일,12.0,"[(12, 0.4871206283569336), (7, 0.2431626319885254), (15, 0.08772643655538559), (10, 0.055238477885723114)]",설명 학습 내용 구성 이해,"{12: 0.4871206283569336, 7: 0.2431626319885254, 15: 0.08772643655538559, 10: 0.055238477885723114}",https://shopping-phinf.pstatic.net/main_3246351/32463519347.20221019152539.jpg,"21,600원"
23.0,11.6,9791162245620,구글 엔지니어는 이렇게 일한다,타이터스 윈터스/톰 맨쉬렉/하이럼 라이트/개앞맵시,한빛미디어,구글 개발 코드 관리 지난 세월 입증 사실 소프트웨어 엔지니어링 발전 결코 정체 기술 변화 소프트웨어 엔지니어링 중요성 더욱 강조 소프트웨어 엔지니어 역할 점점 확장 소프트웨어 엔지니어링 조직 효과 운영 방법 여러분 반드시 프로그램 효과 방법 코드 베이스 지속 건실 엔지니어링 관행 소개 소프트웨어 엔지니어링 프로세스 제품 남 구현 또한 수만 명의 구글러 노하우 습득,IT 모바일,23.0,"[(23, 0.3505783975124359), (7, 0.3259850740432739), (15, 0.21347403526306152), (14, 0.06230379641056061)]",변화 방법 미래 제시 기술,"{23: 0.3505783975124359, 7: 0.3259850740432739, 15: 0.21347403526306152, 14: 0.06230379641056061}",https://shopping-phinf.pstatic.net/main_3249190/32491903643.20221019104739.jpg,"40,500원"
2.0,10.9,9791162245651,혼자 공부하는 파이썬,윤인성,한빛미디어,파이썬 입문 혼자 공부 파이썬 최신 버전 반영 혼공 독려 혼공 계획 표 수준 누적 예제 도전 수록 혼자 공부 파이썬 더욱 흥미 내용 프로그래밍 정말 처음 입문 자도 설명 단계 별 학습 그대로 혼자 공부 체계 계획 학습 혼공 계획 표 추가 또한 입문 자주 오류 해결 방법 적재적소 배치 상치 좌절 끝 완독 문법 암기 코딩 혼 누적 예제 도전 프로그래밍 신세계 경험 내용 응용 알고리즘 사고력 코딩 실력,IT 모바일,12.0,"[(12, 0.5912246108055115), (7, 0.13667777180671692), (24, 0.10734426975250244), (15, 0.08322552591562271)]",설명 학습 내용 구성 이해,"{12: 0.5912246108055115, 7: 0.13667777180671692, 24: 0.10734426975250244, 15: 0.08322552591562271}",https://shopping-phinf.pstatic.net/main_3250760/32507605957.20221019133018.jpg,"19,800원"
6.0,15.7,9791162245699,회사에서 바로 통하는 실무 엑셀+파워포인트+워드&한글,전미진/이화진 /신면철,한빛미디어,실무 엑셀 파워포인트 워드 한글 핵심 기능 우선 순위 별로 회사 실무 문서 업무 해결 실무 꼭 엑셀 파워포인트 워드 한글 프로그램 별로 실무 우선 순위 핵심 기능 선 당장 기능 실무 적용 구성 회사 통 실무 템플릿 예제 오피스 프로그램 기초 실무 활용 능력 단숨 마스터 엑셀 실무 엑셀 문서 효율 업무 방법 학습 파워포인트 청중 슬라이드 제작 방법 발표 노하우 워드 한글 실무 비롯 언제 어디 서나 완성 문서 작성 편집 기술,IT 모바일,12.0,"[(12, 0.7141429781913757), (14, 0.15755721926689148), (23, 0.04649403318762779), (15, 0.03578256070613861)]",설명 학습 내용 구성 이해,"{12: 0.7141429781913757, 14: 0.15755721926689148, 23: 0.04649403318762779, 15: 0.03578256070613861}",https://shopping-phinf.pstatic.net/main_3252030/32520309636.20221230072222.jpg,"19,800원"
79.0,79.0,9791162540466,하워드 막스 투자와 마켓 사이클의 법칙,하워드 막스/이주영/홍춘욱,비즈니스북스,투자 고민 워런 버핏 찰리 멍거 레이 월스트리트 거인 신뢰 투자자 월스트리트 전설 하워드 막스 투자 통찰 시장 패턴 기회 발견 가치투자 전략 완결 시장 사실 시장 언제 철수 언제 사이클 리듬 뒤 원인 이해 함 경제 시장 기업 움직임 투자자 심리 영향 결정 투자 행동 패턴 사이클 어디 위치 확신 투자 적용 승률,경제 경영,22.0,"[(22, 0.39923596382141113), (23, 0.2242005467414856), (3, 0.14090734720230103), (15, 0.10972480475902557)]",투자 돈 부동산 주식 부자,"{22: 0.39923596382141113, 23: 0.2242005467414856, 3: 0.14090734720230103, 15: 0.10972480475902557}",https://shopping-phinf.pstatic.net/main_3249140/32491409723.20221019125038.jpg,"16,200원"
